Price,Adj Close,Close,High,Low,Open,Volume,Ticker,Returns,Log_Returns
Ticker,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,,,
Date,,,,,,,,,
2022-01-03,1.1373459100723267,1.1373459100723267,1.1375917196273804,1.1285407543182373,1.1373846530914307,0,EURUSD=X,,
2022-01-04,1.1302244663238525,1.1302244663238525,1.1323001384735107,1.1273448467254639,1.1301988363265991,0,EURUSD=X,-0.0062614580888774585,-0.006281143232397632
2022-01-05,1.1283625364303589,1.1283625364303589,1.1345586776733398,1.1277644634246826,1.1285407543182373,0,EURUSD=X,-0.0016473983257058178,-0.0016487567784744634
2022-01-06,1.1313496828079224,1.1313496828079224,1.1330673694610596,1.1285535097122192,1.1312217712402344,0,EURUSD=X,0.002647328567832119,0.0026438305657729066
2022-01-07,1.1296881437301636,1.1296881437301636,1.1359764337539673,1.1290504932403564,1.129586100578308,0,EURUSD=X,-0.0014686344133981732,-0.0014697139139755349
2022-01-10,1.1353960037231445,1.1353960037231445,1.1359764337539673,1.1288337707519531,1.135344386100769,0,EURUSD=X,0.005052597944538828,0.005039876404767347
2022-01-11,1.1330417394638062,1.1330417394638062,1.136899709701538,1.1315544843673706,1.1332728862762451,0,EURUSD=X,-0.002073518183627887,-0.0020756708987675625
2022-01-12,1.1366478204727173,1.1366478204727173,1.1433000564575195,1.1355764865875244,1.1370097398757935,0,EURUSD=X,0.0031826550455393843,0.003177601119399733
2022-01-13,1.144164800643921,1.144164800643921,1.1479079723358154,1.1436413526535034,1.1439814567565918,0,EURUSD=X,0.0066132886860921225,0.006591516828806482
2022-01-14,1.1457115411758423,1.1457115411758423,1.148369312286377,1.1410053968429565,1.14565908908844,0,EURUSD=X,0.0013518511765533425,0.0013509382484209274
2022-01-17,1.1410704851150513,1.1410704851150513,1.143458366394043,1.1393154859542847,1.1412137746810913,0,EURUSD=X,-0.004050806764177239,-0.004059033506041168
2022-01-18,1.1410574913024902,1.1410574913024902,1.1423349380493164,1.1329647302627563,1.141291856765747,0,EURUSD=X,-1.1387388185513103e-05,-1.1387453022310162e-05
2022-01-19,1.1329647302627563,1.1329647302627563,1.1356796026229858,1.1319515705108643,1.1330032348632812,0,EURUSD=X,-0.0070923341737112455,-0.0071176043295396296
2022-01-20,1.1343399286270142,1.1343399286270142,1.136893391609192,1.1330161094665527,1.134352684020996,0,EURUSD=X,0.0012138050969503489,0.0012130690311104274
2022-01-21,1.1313753128051758,1.1313753128051758,1.1361054182052612,1.1302244663238525,1.1315417289733887,0,EURUSD=X,-0.002613516237083058,-0.0026169374328443096
2022-01-24,1.1341469287872314,1.1341469287872314,1.1340954303741455,1.1291396617889404,1.1340954303741455,0,EURUSD=X,0.0024497759060904123,0.002446780096805452
2022-01-25,1.1324130296707153,1.1324130296707153,1.132502794265747,1.1266844272613525,1.132387399673462,0,EURUSD=X,-0.0015288134830733213,-0.0015299833108573517
2022-01-26,1.130454421043396,1.130454421043396,1.1313496828079224,1.1272051334381104,1.130352258682251,0,EURUSD=X,-0.0017295885653036969,-0.0017310860305212211
2022-01-27,1.1243535280227661,1.1243535280227661,1.12447988986969,1.1133501529693604,1.1242270469665527,0,EURUSD=X,-0.005396850069371961,-0.0054114656739098176
2022-01-28,1.1147029399871826,1.1147029399871826,1.1170064210891724,1.1123347282409668,1.1146159172058105,0,EURUSD=X,-0.00858323276003281,-0.008620280849588057
2022-01-31,1.1152374744415283,1.1152374744415283,1.121692419052124,1.114504098892212,1.115138053894043,0,EURUSD=X,0.0004795308554150779,0.00047941591723723085
2022-02-01,1.12296462059021,1.12296462059021,1.1279042959213257,1.1222084760665894,1.12291419506073,0,EURUSD=X,0.006928700232702534,0.006904807091364752
2022-02-02,1.1273956298828125,1.1273956298828125,1.132939100265503,1.126697063446045,1.1273066997528076,0,EURUSD=X,0.0039458137962296025,0.003938049490606719
2022-02-03,1.1299946308135986,1.1299946308135986,1.1450687646865845,1.1272051334381104,1.1299946308135986,0,EURUSD=X,0.002305314001488812,0.0023026608419609075
2022-02-04,1.14357590675354,1.14357590675354,1.148369312286377,1.1413440704345703,1.1435105800628662,0,EURUSD=X,0.01201888537307716,0.011947232126998369
2022-02-07,1.145514726638794,1.145514726638794,1.1460003852844238,1.1416698694229126,1.1454622745513916,0,EURUSD=X,0.0016954011306149486,0.0016939655604672347
2022-02-08,1.1442956924438477,1.1442956924438477,1.145081877708435,1.1397050619125366,1.144086241722107,0,EURUSD=X,-0.0010641802908315512,-0.001064746932719005
